Part ID,Package,Layer,Rotation,X,Y
J7,CONN-SIL2,TOP,0,-45.72,-1.27
U492,SOIC127P600X175-8N,TOP,0,-57.15,30.48
C3,CAPC1005X55N,TOP,90,-62.23,30.02
J8,CONN-SIL3,TOP,-90,-60.96,40.64
J1,SHDR44W89P485X254_2X22_6248X928X1549P,TOP,0,-8.89,0.115
J2,CONN-DIL40,BOT,90,-55.88,-3.81
J3,CONN-DIL50,TOP,0,-12.7,-17.78
D5,LED,TOP,90,38.1,61.595
R5,RES60,TOP,90,43.18,53.975
D1,LED,TOP,0,36.83,-10.16
D2,LED,TOP,0,36.83,2.54
D3,LED,TOP,0,36.83,15.24
R1,RES60,TOP,0,35.56,-16.51
R2,RES60,TOP,0,35.56,-3.81
R3,RES60,TOP,0,35.56,8.89
C1,CAPPRD350W65D800H1650 POS/NEG,TOP,0,29.69,59.055
C2,CAPPRD350W65D800H1650 POS/NEG,TOP,0,29.69,47.625
U13,TL59AF160Q,TOP,0,40.52,-25.4
Q2,SOT23,TOP,0,10.48,23.1775
Q3,SOT23,TOP,0,5.4,23.1775
Q4,SOT23,TOP,0,0.32,23.1775
Q5,SOT23,TOP,0,-4.76,23.1775
Q9,SOT23,TOP,0,-9.84,23.1775
Q10,SOT23,TOP,0,-14.92,23.1775
Q11,SOT23,TOP,0,-20,23.1775
Q12,SOT23,TOP,0,-25.08,23.1775
Q15,SOT23,TOP,0,-40.325,23.1775
Q16,SOT23,TOP,0,-45.405,23.1775
Q17,SOT23,TOP,0,10.414,34.6075
Q18,SOT23,TOP,0,5.334,34.6075
Q19,SOT23,TOP,0,0.254,34.6075
Q20,SOT23,TOP,0,-4.826,34.6075
Q21,SOT23,TOP,0,-9.906,34.6075
Q22,SOT23,TOP,0,-14.986,34.6075
Q23,SOT23,TOP,0,-20.066,34.6075
Q24,SOT23,TOP,0,-25.146,34.6075
Q25,SOT23,TOP,0,-30.226,34.6075
Q26,SOT23,TOP,0,-35.306,34.6075
R4,RESC2012X60N,TOP,0,10.48,26.67
R8,RESC2012X60N,TOP,0,10.48,19.05
R9,RESC2012X60N,TOP,0,5.4,26.67
R10,RESC2012X60N,TOP,0,5.4,19.05
R11,RESC2012X60N,TOP,0,0.32,26.67
R12,RESC2012X60N,TOP,0,0.32,19.05
R13,RESC2012X60N,TOP,0,-4.76,26.67
R14,RESC2012X60N,TOP,0,-4.76,19.05
R15,RESC2012X60N,TOP,0,-9.84,26.67
R22,RESC2012X60N,TOP,0,-9.84,19.05
R23,RESC2012X60N,TOP,0,-14.92,26.67
R24,RESC2012X60N,TOP,0,-14.92,19.05
R25,RESC2012X60N,TOP,0,-20,26.67
R26,RESC2012X60N,TOP,0,-20,19.05
R27,RESC2012X60N,TOP,0,-25.08,26.67
R28,RESC2012X60N,TOP,0,-25.08,19.05
R29,RESC2012X60N,TOP,0,-40.325,26.67
R30,RESC2012X60N,TOP,0,-40.325,19.05
R31,RESC2012X60N,TOP,0,-45.405,26.67
R32,RESC2012X60N,TOP,0,-45.405,19.05
R33,RESC2012X60N,TOP,0,10.414,38.1
R34,RESC2012X60N,TOP,0,10.414,30.48
R35,RESC2012X60N,TOP,0,5.334,38.1
R36,RESC2012X60N,TOP,0,5.334,30.48
R37,RESC2012X60N,TOP,0,0.254,38.1
R38,RESC2012X60N,TOP,0,0.254,30.48
R39,RESC2012X60N,TOP,0,-4.826,38.1
R40,RESC2012X60N,TOP,0,-4.826,30.48
R41,RESC2012X60N,TOP,0,-9.906,38.1
R42,RESC2012X60N,TOP,0,-9.906,30.48
R43,RESC2012X60N,TOP,0,-14.986,38.1
R44,RESC2012X60N,TOP,0,-14.986,30.48
R45,RESC2012X60N,TOP,0,-20.066,38.1
R46,RESC2012X60N,TOP,0,-20.066,30.48
R47,RESC2012X60N,TOP,0,-25.146,38.1
R48,RESC2012X60N,TOP,0,-25.146,30.48
R49,RESC2012X60N,TOP,0,-30.226,38.1
R50,RESC2012X60N,TOP,0,-30.16,30.48
R51,RESC2012X60N,TOP,0,-35.306,38.1
R52,RESC2012X60N,TOP,0,-35.306,30.48
R54,G6L1PDC5,TOP,0,38.1,25.4
Q13,SOT23,TOP,0,-30.16,23.1775
Q14,SOT23,TOP,0,-35.24,23.1775
Q27,SOT23,TOP,0,-40.386,34.6075
Q28,SOT23,TOP,0,-45.466,34.6075
R58,RESC2012X60N,TOP,0,-30.16,26.67
R59,RESC2012X60N,TOP,0,-30.16,19.05
R60,RESC2012X60N,TOP,0,-35.24,26.67
R61,RESC2012X60N,TOP,0,-35.24,19.05
R53,RESC2012X60N,TOP,0,-40.386,38.1
R55,RESC2012X60N,TOP,0,-40.32,30.48
R56,RESC2012X60N,TOP,0,-45.466,38.1
R57,RESC2012X60N,TOP,0,-45.466,30.48
R6,G6L1PDC5,TOP,0,38.1,36.0312
U21,SOIC127P1030X265-20N,TOP,0,22.86,31.75
U2,SOIC127P780X200-20N-CAP,TOP,90,-9.1015,49.28
U3,SOIC127P780X200-20N-CAP,TOP,90,-9.1015,59.44
U5,SOIC127P780X200-20N-CAP,TOP,0,3.56,52.2815
U1,SOIC127P1030X265-20N-CAP,TOP,0,-24.49,52.294
U4,SOIC127P780X200-20N-CAP,TOP,270,-39.1585,48.51
U6,SOIC127P600X175-14N-CAP,TOP,270,-53.878,51.885
